NO,약국명,대표전화,주소,월요일 운영,화요일 운영,수요일 운영,목요일 운영,금요일 운영,토요일 운영,일요일 운영,공휴일 운영,위도,경도
2166,보운약국,02-477-8088,서울특별시 강동구 진황도로61길 42,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,-,-,-,37.528485,127.1454721
4701,제일성심약국,02-488-5515,"서울특별시 강동구 진황도로 79, (길동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:00,-,-,37.5366756,127.1356958
3038,필약국,02-485-2812,"서울특별시 강동구 올림픽로 664, 2층 205호 (천호동, 대우한강베네시티)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~14:00,-,-,37.5405607,127.1249975
2296,성모약국,02-713-7854,서울특별시 마포구 백범로 127,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~14:00,-,-,37.5465648,126.9454635
2826,키즈약국,02-2661-8158,서울특별시 강서구 강서로47가길 6,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~14:00,-,-,37.552489,126.8354354
3089,소아제일약국,02-711-2223,"서울특별시 용산구 청파로 383-8, (서계동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:00~14:00,08:30~18:00,08:30~18:00,37.5541611,126.9684777
4309,소아건강약국,02-6404-6119,"서울특별시 용산구 청파로93길 5, 1층(서계동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:00~14:00,-,-,37.5542794,126.9685376
421,삼성중앙약국,02-2279-5005,"서울특별시 중구 퇴계로46길 15, 1층 (묵정동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:30,-,-,37.5618066,127.0000056
4395,비타민약국,02-2299-3226,"서울특별시 성동구 고산자로 253, (도선동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~15:00,-,-,37.5624133,127.0356152
1350,다온약국,02-499-7590,"서울특별시 광진구 긴고랑로 41 (중곡동, 대화탕)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:00,-,-,37.5630075,127.080932
2212,삼정바로약국,02-736-3385,서울특별시 종로구 새문안로 27,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:30,-,-,37.5679206,126.9682668
4226,하나약국,02-737-0123,"서울특별시 종로구 송월길 12-1, (신문로2가)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,09:00~13:30,-,-,37.5686532,126.9684638
342,대학약국,02-3672-3672,"서울특별시 종로구 창경궁로 160, 1,2층 (원남동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,09:00~14:00,-,-,37.5767024,126.9975165
2661,인영약국,02-966-5225,서울특별시 동대문구 왕산로 118,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~17:00,-,-,37.5779989,127.0363595
4893,돈미약국,02-763-2220,"서울특별시 종로구 북촌로 51-1, (가회동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:30,11:00~18:00,-,37.5815539,126.9848927
309,21세기고려약국,02-929-9696,서울특별시 성북구 인촌로 80,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,09:00~13:30,-,-,37.5861301,127.0281728
4676,메디칼약국,02-359-6653,"서울특별시 은평구 서오릉로2길 17-5, (녹번동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,-,-,-,37.6025572,126.9284555
3180,늘푸른약국,02-357-4648,"서울특별시 은평구 통일로 871, (갈현동)",08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~18:00,08:30~13:00,-,-,37.6205915,126.9197494
3710,하늘약국,02-809-8019,"서울특별시 금천구 금하로 720, 306호 (시흥동, 에벤에셀프라자)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~15:00,-,-,37.4504604,126.9094608
3359,모아약국,02-576-0212,"서울특별시 서초구 성촌길 34, 지하1층 (우면동, (주)삼성전자서울R&D캠퍼스)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,-,-,-,37.4662001,127.0242692
1799,강남조은약국,02-571-9515,서울특별시 강남구 남부순환로 2633,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:30,-,-,37.485358,127.0377822
4209,수약국,02-3478-2929,"서울특별시 서초구 동작대로 134, 5층 (방배동,가나안빌딩)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~15:00,-,-,37.4886226,126.9827566
3781,우방약국,02-846-7784,서울특별시 동작구 시흥대로 638 (신대방동),08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:00~16:00,-,-,37.4888795,126.9067499
1257,구로약국,02-865-1122,"서울특별시 구로구 구로동로 147, MEDI FLOWER 147 1층 (구로동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.4917058,126.8834261
2023,드림삼성약국,02-871-8432,서울특별시 관악구 구암길 98,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~15:30,-,-,37.491726,126.9471931
1286,친절한성심정문약국,02-841-3355,"서울특별시 영등포구 시흥대로 681, 신관동 지하1층, 1층 102호 (대림동, 삼성YJ그랜드빌딩)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:30,-,-,37.4922911,126.9087529
3202,세성심약국,02-832-9144,서울특별시 영등포구 시흥대로187길 1,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,09:00~13:00,-,-,37.4923789,126.9087054
4505,대림대학약국,02-845-5990,"서울특별시 영등포구 시흥대로187길 3, (대림동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.4924039,126.9085537
3081,보라매대학약국,02-831-1922,"서울특별시 동작구 보라매로5길 23, 101호 (신대방동, 삼성보라매옴니타워)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,09:00~13:00,-,-,37.4926675,126.9234673
3764,샛별약국,02-537-9964,"서울특별시 서초구 서초중앙로24길 27, 226호 (서초동, G5센트럴프라자)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~15:00,-,-,37.4954091,127.0164304
2803,청사구내약국,02-594-6500,서울특별시 서초구 반포대로 217,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:00,-,-,37.4994114,127.0033334
2725,조달약국,02-3476-1779,서울특별시 서초구 반포대로 235,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:30,-,-,37.5007188,127.0032898
147,중문약국,02-795-5656,"서울특별시 동작구 흑석로 106-9, 2층 (흑석동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:30,-,-,37.5077354,126.9615718
4300,새서울약국,02-831-6364,"서울특별시 영등포구 영등포로86길 14-1, (신길동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:30,-,-,37.5117779,126.9230078
4796,임약국,02-2677-4922,"서울특별시 영등포구 경인로79길 4, (문래동2가)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~17:00,-,-,37.5128554,126.8949419
255,가온약국,02-545-0546,"서울특별시 강남구 학동로 413, 청담빌딩 2층 (청담동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.5181732,127.0451918
2815,친절약국,02-2068-5551,서울특별시 영등포구 영신로34길 10,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~15:00,-,-,37.519794,126.901983
3264,메디팜우주약국,02-425-2777,"서울특별시 송파구 올림픽로35길 10, B동 212-1호 (신천동, 파크리오)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:30,-,-,37.5203313,127.1133211
1304,은혜약국,02-784-3062,"서울특별시 영등포구 국제금융로6길 33, 1층 104호 (여의도동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,09:00~13:00,-,-,37.5207946,126.9269384
1692,신용산약국,02-795-3774,서울특별시 용산구 한강대로15길 9-18,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.5253514,126.9630586
3650,신아산약국,02-596-1136,"서울특별시 송파구 강동대로7길 4, 1층 (풍납동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,-,-,-,37.5269822,127.1155587
240,정문다사랑약국,02-474-1331,"서울특별시 송파구 강동대로 65, 토성빌딩 1층 (풍납동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,-,-,-,37.5271065,127.114834
2820,코끼리약국,02-796-0484,서울특별시 용산구 보광로 30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:30,-,-,37.5271942,127.0002925
1166,대학약국,02-473-0111,"서울특별시 송파구 강동대로 57, 1, 2층 (풍납동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,-,-,-,37.5273586,127.1138995
3971,정다운약국,02-477-5512,"서울특별시 강동구 진황도로61길 51, (둔촌동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,-,-,-,37.5286509,127.1461728
2978,혜성약국,02-466-0021,서울특별시 광진구 능동로 19,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:30,-,-,37.5330327,127.0666196
2322,세브레스약국,02-798-3048,서울특별시 용산구 대사관로 56,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:00,-,-,37.5332929,127.0041735
477,가장큰태평양약국,02-790-3376,서울특별시 용산구 대사관로 52 (한남동),08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,09:00~13:00,-,-,37.5333252,127.0038809
4876,가까운우리약국,02-749-6011,"서울특별시 용산구 대사관로31길 7-10, (한남동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:30,-,-,37.5339358,127.0054034
1805,강동우리약국,02-479-1150,서울특별시 강동구 천호대로173길 12,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:00,-,-,37.5356717,127.1355737
4463,굿모닝약국,02-454-2486,"서울특별시 광진구 아차산로 361, 2층(자양동,신라빌딩)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~16:00,-,-,37.5369679,127.08289
4176,차오름약국,02-2658-7577,서울특별시 강서구 양천로 655 (염창동),08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.5529636,126.8701895
4652,강원약국,02-323-2936,"서울특별시 마포구 월드컵북로 25, 지하1층 (서교동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,09:00~14:00,-,-,37.5566247,126.9191982
1888,금오약국,02-318-9031,서울특별시 중구 퇴계로 61,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,09:00~15:30,-,-,37.5593942,126.9789072
436,메디팜제일약국,02-2268-4582,서울특별시 중구 퇴계로46길 15-3 (묵정동),08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.5617748,127.0000792
3720,이화5층약국,02-318-3508,"서울특별시 중구 서소문로 103, 5층 11호 (서소문동, 배재빌딩)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,-,-,-,37.5630252,126.9726679
206,가양메디칼약국,02-3661-3055,서울특별시 강서구 양천로57길 13,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.5636104,126.8520181
2323,세연약국,02-364-6141,서울특별시 서대문구 연세로 50,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,09:00~14:00,-,-,37.5649367,126.9383335
3852,늘푸른약국,02-734-9600,"서울특별시 종로구 새문안로 17, 2층 (평동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,09:00~13:00,-,-,37.5674382,126.9676876
4281,마이팜약국,02-738-3044,"서울특별시 종로구 통일로16길 2, (무악동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:00,-,-,37.5754555,126.9572998
3167,옥광약국,02-741-0808,서울특별시 종로구 창경궁로 162-1 (원남동),08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.5768812,126.9974406
1528,가까운행복약국,02-928-4545,"서울특별시 성북구 인촌로13길 8, 1층 (안암동2가)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:00,-,-,37.5870115,127.0236774
175,면목종로약국,02-439-3161,서울특별시 중랑구 겸재로 121,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:00,-,-,37.5871959,127.0813314
3766,서울약국,02-379-7147,"서울특별시 서대문구 통일로 464, 3층 (홍제동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.5899754,126.9432103
3124,연세희망약국,02-353-3589,서울특별시 은평구 연서로 175 (갈현동),08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~13:00,-,-,37.6145527,126.9175669
1153,온누리연세약국,02-352-2086,"서울특별시 은평구 연서로 181, 1층 (갈현동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.6150597,126.9176946
2122,민들레약국,02-985-7770,서울특별시 강북구 솔샘로 254,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~15:00,-,-,37.6193474,127.0207683
1365,햇살약국,02-973-5589,"서울특별시 노원구 섬밭로 134, 114동 105-5호 (공릉동, 풍림아파트상가)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:00,-,-,37.6284968,127.0693483
3873,정문약국,02-998-6342,"서울특별시 도봉구 우이천로 302, (쌍문동)",08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:30,-,-,37.6446728,127.0290663
2127,바다약국,02-930-9314,서울특별시 노원구 동일로 1361,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~18:30,08:30~14:30,-,-,37.6500353,127.0612566
3832,벽산프라자약국,02-895-2247,"서울특별시 금천구 금하로 763, 213호,214호 (시흥동,벽산중심상가)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,-,-,-,37.4503785,126.9145376
2038,마미약국,02-895-8902,서울특별시 금천구 금하로 720,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:00,-,-,37.4504604,126.9094608
3285,에벤에셀온누리약국,02-896-6789,"서울특별시 금천구 금하로 720, 203호 (시흥동,에벤에셀프라자)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:00,-,-,37.4504604,126.9094608
2627,은약국,02-806-1203,서울특별시 금천구 시흥대로 228,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:00,-,-,37.4542411,126.9012126
3713,한울약국,02-809-3323,"서울특별시 금천구 독산로 133, 1층 (시흥동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:00,-,-,37.4591989,126.9048796
3046,맑은하늘약국,02-576-0415,"서울특별시 강남구 개포로 265, 101호 (개포동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~15:30,09:00~13:30,-,37.4808909,127.0530332
4646,복된약국,02-579-8090,"서울특별시 서초구 남부순환로350길 36, (양재동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~15:00,-,-,37.4833084,127.0362209
3054,친절한약국,02-584-0072,"서울특별시 동작구 사당로 224, 1층 (사당동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~14:00,-,-,37.4836994,126.9725556
4113,E-삼성약국,02-3412-1254,서울특별시 강남구 일원로 53 (일원동),08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,09:00~15:00,-,-,37.4892675,127.0818157
604,새금강약국,02-848-1564,"서울특별시 영등포구 시흥대로181길 10-4, (대림동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,-,-,37.4902483,126.9064446
1655,미래약국,02-852 -0270,"서울특별시 구로구 구로동로 145-6, B동 1,2층 (구로동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,09:00~13:00,-,-,37.4915765,126.8834446
1299,석탑이레약국,02-3411-3968,"서울특별시 강남구 개포로 615, 401호 (개포동, 석탑프라자)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~15:00,-,-,37.4926408,127.0755891
3418,해피홈약국,02-449-0113,"서울특별시 송파구 오금로 512, 207호 (거여동, 거여역2차쌍용아파트 207호)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:00,09:00~13:00,-,37.49275,127.1455674
2575,우리온누리약국,02-557-5888,서울특별시 강남구 남부순환로397길 57,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:00~14:30,-,-,37.4930668,127.0583194
664,연우약국,02-578-9436,"서울특별시 강남구 도곡로 242, 104,105,202호 (도곡동, 삼호아파트)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~15:00,-,-,37.4934007,127.0451556
4316,온누리좋은약국,02-857-1621,"서울특별시 구로구 가마산로 248, (구로동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~14:00,-,-,37.4947263,126.8883041
2616,유정약국,02-568-7347,서울특별시 강남구 삼성로 225,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~14:00,-,-,37.4971953,127.0613983
238,아로마약국,02-508-6064,서울특별시 강남구 역삼로 243,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~14:00,09:00~13:00,-,37.4978655,127.0428314
1756,하나로약국,02-554-9788,"서울특별시 강남구 역삼로 247, (역삼동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:00,-,-,37.4979517,127.0431595
337,역삼오늘약국,02-554-1472,"서울특별시 강남구 테헤란로26길 10, 성보빌딩 2층 (역삼동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,09:00~13:00,-,-,37.4996243,127.0358507
3312,수약국,02-423-2664,"서울특별시 송파구 가락로 113 (석촌동, 금도빌딩 104호)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~15:00,-,-,37.5016784,127.1086586
4090,이화바이오약국,02-532-3252,"서울특별시 서초구 서초중앙로 230, 408호 (반포동,동화프라자빌딩)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:00,-,-,37.5021589,127.0120306
4859,세화약국,02-3478-9656,"서울특별시 서초구 신반포로 100, 406호(반포동, 래미안퍼스티지신반포역상가)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~13:30,09:00~13:30,-,37.5030813,126.995721
4440,현대약국,02-815-5650,"서울특별시 동작구 장승배기로10길 47, (상도동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~15:00,-,-,37.5044607,126.9415175
2607,위드팜수약국,02-599-3909,서울특별시 서초구 사평대로 205,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,09:00~13:00,-,-,37.5044879,127.0078625
1742,킴다나약국,02-2051-6265,"서울특별시 강남구 선릉로 511, 1층 일부호 (역삼동, 화신빌딩)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:00,-,-,37.5051097,127.0483312
1244,민약국,02-841-5645,"서울특별시 영등포구 가마산로69가길 12, 3층 303호 (신길동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~15:00,-,-,37.5061417,126.9096193
1154,우정약국,02-816-7711,서울특별시 동작구 서달로 144 (흑석동),08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,09:00~14:00,-,-,37.506263,126.9613651
3765,생천온누리약국,02-2676-9991,서울특별시 구로구 경인로59길 8 (신도림동),08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~16:30,-,-,37.5063754,126.8833899
1578,보생당약국,02-825-1688,"서울특별시 동작구 서달로 150, 108호 (흑석동, 이랜드해가든)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~15:00,-,-,37.5066681,126.9622064
3743,건강과행복이열리는중앙메디칼약국,02-811-1700,"서울특별시 동작구 흑석로 106-5, 1층 (흑석동)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,09:00~14:00,-,-,37.5078946,126.9614686
3116,조은약국,02-2652-1258,"서울특별시 양천구 목동남로4길 2, 207호 (신정동, 세양청마루2차주상복합)",08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~19:00,08:30~13:30,-,-,37.5082385,126.8645009
